Site/ Sol Id*	Bank Name	Pin code 	City*	State	Branch*	Address	Amc Start date*	UPS Cap	Qty	Amc Expiry Date
9515	Citibank	500081	Hyderabad	Telangana	Andhra Pradesh	Building No H6A HITEC CITY 2 Phoenix Avance aVance Business club Gachibowli Hyderabad - 500081	01-04-2022			31-03-2023
CECN54004	Axis bank	122 001	Gurgaon	Haryana	Delhi	Droom Technology  1st Floor 77A Sector -18 IFFCO Road Gurgoan	01-04-2022			31-03-2023
P3ENGG56	HDFC Bank	122015	Gurgaon	Haryana	Delhi	Incedo New Facility Plot 109 Udyog Vihar Phase IV Gurgaon 122015 	01-04-2022			31-03-2023
P3ENDI47	HDFC Bank	110037	New Delhi	Delhi	Delhi	K-290 Street Number 4 Mahipalpur Ext New Delhi 110037	01-04-2022			31-03-2023
P3ENMM60	HDFC Bank	400703	MUMBAI	Maharashtra	Maharashtra	Bhanudas palace house no 1558/02  shop no 2 at post kopari gaon near NMMC marathi school no 30 sector 26 post vashi new mumbai-400703	01-04-2022			31-03-2023
P3ENDE99	HDFC Bank	110063	New Delhi	Delhi	Delhi	Balaji Action Hospital-A-4  paschim Vihar New Delhi 110063 	01-04-2022			31-03-2023
P3ENHY98	HDFC Bank	500072	Hyderabad	Telangana	Andhra Pradesh	HNo15-31-IV-L142/1 Main Road KPHB 4th Phase Hyderabad - 500072	01-04-2022			31-03-2023
P3ENHY97	HDFC Bank	500004	Hyderabad	Telangana	Andhra Pradesh	HNo11-5-10/1 Bazaarghat Hyderabad  500004	01-04-2022			31-03-2023
P3ENHY99	HDFC Bank	500026	Secunderabad	Telangana	Andhra Pradesh	HNo4-17-008 Main Road Picket Secunderabad  500026	01-04-2022			31-03-2023
P3ENKK06	HDFC Bank	700091	Kolkata	West Bengal	West Bengal	Idea Cellular Ltd  Srijan Tech Park 7th Floor DN-52 Sector V Salt Lake City West Bengal 700091 	01-04-2022			31-03-2023
P3ENHY65	HDFC Bank	500049	Hyderabad	Telangana	Andhra Pradesh	M/s Genpact India private limited Unit-2 Floor level 1 to floor level 8 Phoenix TriviumSurvey No 87 & 88 Hafeezpet VillageSerilingampally Mandal Hyderabad	01-04-2022			31-03-2023
P3ENGG61	HDFC Bank	122015	Gurgaon	Haryana	Delhi	Novus Tower   Plot no  -  18    Udyog vihar opposite Pass Port office  Gurgaon Haryana - 122015 	01-04-2022			31-03-2023
SINK2039	SCB Bank	700091	Kolkata	West Bengal	West Bengal	Plot Nos 56 & 57 Block DN-57  Sector – V Salt Lake Electronics Complex Kolkata West Bengal 700091	01-04-2022			31-03-2023
9518	Citibank	500081	Hyderabad	Telangana	Andhra Pradesh	Building No 12C Sundew Properties SEZ Survey No-64 Part APIIC  Software Layout Madhapur Hyderabad Telangana - 500081	01-04-2022			31-03-2023
DECN340702	Axis bank	560103	Bangalore	Karnataka	Karnataka	fidelity national financial 6th Floor Umiya Business Bay Tower 2 Cessna Business Park Outer Ring road Bangalore – 560103	01-04-2022			31-03-2023
P3ENBE28	HDFC Bank	560066	Bangalore	Karnataka	Karnataka	MU-Sigma Aviator Building  7th-14 Floor Ascendas ITPL SEZ- EPIP Zone White Field Road Benguluru- Karnataka  560066	01-04-2022			31-03-2023
SING1727	SCB Bank	122002	Gurgaon	Haryana	Delhi	Unitech Infospace Complex Block -1 Tower A Sector 21 Gurgaon Haryana -122002	01-04-2022			31-03-2023
P3ENGG62	HDFC Bank	122017	Gurgaon	Haryana	Delhi	Mahindra Aura SocietyNew Palam ViharNear Police Check PostBajghera Chowk Najafgarh RoadSec 110 Gurgaon 122017	01-04-2022			31-03-2023
P3ENHE14	HDFC Bank	502032	Hyderabad	Telangana	Andhra Pradesh	BHEL Emp Co-Op society CA 174 Sahakaar Bhavan NH-1 Bhel twon ship Ramachadra puram Hyderabad- 502032 Telangana	01-04-2022			31-03-2023
P3ENPU10	HDFC Bank	-411014	Pune	Maharashtra	Maharashtra	Fiserv India Pune Maharashtra -411014	01-04-2022			31-03-2023
P3ENGN22	HDFC Bank	201304	Greater Noida	Uttar Pradesh	Uttar Pradesh	Plot No 20 21 Noida-Greater Noida Expy Candor Tecspace Tower 2 Sector 135 Noida Uttar Pradesh 201304	01-04-2022			31-03-2023
P3ENGN23	HDFC Bank	201304	Greater Noida	Uttar Pradesh	Uttar Pradesh	Plot No 20 21 Noida-Greater Noida Expy Candor Tecspace Tower 6 Sector 135 Noida Uttar Pradesh 201304	01-04-2022			31-03-2023
P3ENSA03	HDFC Bank	813210	Bhagalpur	Bihar	Bihar	Bihar Agriculture University Campus- Sabour Bhagalpur 	01-04-2022			31-03-2023
P3ENHE07	HDFC Bank	500038	Hyderabad	Telangana	Andhra Pradesh	HNo7-1-307/44/1/53Near Swamy Theatre Nehru Nagar SR Nagar Hyderabad 500038	01-04-2022			31-03-2023
P3ENBL55	HDFC Bank	560103	Bangalore	Karnataka	Karnataka	Cisco Systems Cessna Business park Sarjapur - Marthahalli ORR Bangalore 560103 	01-04-2022			31-03-2023
P3ENBL69	HDFC Bank	560100	Bangalore	Karnataka	Karnataka	Siemens Healthcare Private Limited  Golden Supreme Software park 212227&28 Electronics city Phase – 2 hosur road BANGALORE- 560100	01-04-2022			31-03-2023
P3ECGG07	HDFC Bank	122003	Gurgaon	Haryana	Delhi	Encore Capital Group Plot No 137 Sector 44 Gurgaon Haryana - 122003	01-04-2022			31-03-2023
P3ENGG63	HDFC Bank	122017	Gurgaon	Haryana	Delhi	Park View Apartments Palam Vihar Gurgaon Haryana - 122017	01-04-2022			31-03-2023
P3ENMX17	HDFC Bank	422206	Nashik	Maharashtra	Maharashtra	Gatt no 1985 Hissa no 7847 near Saishree hospital Saikheda fata Ozar 422206	01-04-2022			31-03-2023
P3ENHE15	HDFC Bank	500088	Hyderabad	Telangana	Andhra Pradesh	Nalla Narsimha Reddy Group of Institutions Near Singaram X Road Narapally Hyderabad- 500088 TELANGANA 	01-04-2022			31-03-2023
P3ENMD70	HDFC Bank	601301	Chennai	Tamil Nadu	Tamilnadu	No1/193Salamangalam Main road Padappai - 601301	01-04-2022			31-03-2023
P3ENTT06	HDFC Bank	627 814	Tenkasi	Tamil Nadu	Tamilnadu	Zoho Technologies Pvt Ltd Silaraipuravu Village Mathalamparai Tenkasi Tirunelveli District 627 814 INDIA 	01-04-2022			31-03-2023
AERO33305	Axis bank	560076	Bangalore	Karnataka	Karnataka	IMPERIAL HOSPITAL AND RESEARCH Apollo Hospital 15411 OPP IIM BANNERGHATTA ROAD BANGALORE CITY KARNATAKA PIN CODE - 560076 	01-04-2022			31-03-2023
CECN01422	Axis bank	600096	Chennai	Tamil Nadu	Tamilnadu	Prince info city II 2nd floor 141 Rajiv Gandhi Salai Kandanchavadi chennai -600096	01-04-2022			31-03-2023
P3ECBE15	HDFC Bank	560066	Bangalore	Karnataka	Karnataka	Tata Consultancy ServicesBrigade Bhuwalka Icon ITPL Main Road Whitefield Bangalore  Karnataka560066 	01-04-2022			31-03-2023
SINH4726	SCB Bank	500081	Hyderabad	Telangana	Andhra Pradesh	Inorbit Mall Rd Mindspace Vittal Rao Nagar Madhapur Silpa Gram Craft Village Madhapur  Hitech city Hyderabad Telangana 500081	01-04-2022			31-03-2023
P3ENBU01	HDFC Bank	140601	Banur	Punjab	Punjab	SSG Training Center- Chharbar Kalan  Banur Punjab-140601	01-04-2022			31-03-2023
P3ENCC01	HDFC Bank	695003	Trivandrum	Kerala	Kerala	Commissionerarate of Rural development  Swaraj Bhavan Nandancode Trivandrum Kerala 	01-04-2022			31-03-2023
BERO333101	Axis bank	600100	Chennai	Tamil Nadu	Tamilnadu	DRKAMAKSHI MEMORIAL HOSPITAL PRIVATE LIMITEDMain Bldg   No 1 RADIAL ROAD PALLIKARANAI CHENNAI 600100	01-04-2022			31-03-2023
BERO111904	Axis bank	600100	Chennai	Tamil Nadu	Tamilnadu	DRKAMAKSHI MEMORIAL HOSPITAL PRIVATE LIMITEDNew Bldg   No 1 RADIAL ROAD PALLIKARANAI CHENNAI 600100	01-04-2022			31-03-2023
P3ECGG03	HDFC Bank	134003	Ambala	Haryana	Punjab	Baknour air force base at ambala hisar road  Ambala City  Haryana 134003 	01-04-2022			31-03-2023
P3ENMM27	HDFC Bank	410206	Navi Mumbai	Maharashtra	Maharashtra	Shop No 1 Yusuf Manzil Kacchi Mohalla M G Rd Old Panvel - 410206	01-04-2022			31-03-2023
P3ENMM59	HDFC Bank	410206	Navi Mumbai	Maharashtra	Maharashtra	Neel Galaxy Co-Operative Housing Society LTD Shop No-12 Plot No-45 Sector- 2 Karanjade Panvel-410206	01-04-2022			31-03-2023
SINN3057	SCB Bank	441108	Nagpur	Maharashtra	Maharashtra	MIHAN SEZ Nagpur Telhara Maharashtra 441108	01-04-2022			31-03-2023
P3ENGG05	HDFC Bank	203207	Dadri	Uttar Pradesh	Uttar Pradesh	KRBL Ltd 9th MILE STONE POST- DUJANA BULANDSHAR ROAD GAUTAMBUDH NAGARDADRI UP- 203207	01-04-2022			31-03-2023
P3ECHY11	HDFC Bank	500081	Hyderabad	Telangana	Andhra Pradesh	DELOITTE CONSULTING INDIA PVT LTD	01-04-2022			31-03-2023
P3ENRJ03	HDFC Bank	396001	VALSAD	Gujarat	Gujarat	GMERS MEDICAL COLLEGE VALSAD HALAR ROAD NANAKWADA VALSAD -396001	01-04-2022			31-03-2023
P3ENKK08	HDFC Bank	700091	Kolkata	West Bengal	West Bengal	Salt Lake Sector 5 / Reliance Industries  Godrej Waterside	01-04-2022			31-03-2023
CECN78107	Axis bank	600088	CHENNAI	Tamil Nadu	Tamilnadu	OFFICERS TRAINING ACADEMY ST THOMAS MOUNT CHENNAI 600088	01-04-2022			31-03-2023
AERO56004	Axis bank	560008	Bangalore	Karnataka	Karnataka	Karnataka Golf Association No1 Golf Avenue Kodihalli Off Airport Road PBNo 817  Bengaluru Karnataka 560008	01-04-2022			31-03-2023
P3ENHE02	HDFC Bank	500081	Hyderabad	Telangana	Andhra Pradesh	Building No 12 A Sundew Properties SEZ Survey No-64 Part APIIC  Software Layout Madhapur Hyderabad Telangana  500081	01-04-2022			31-03-2023
SINM3660	SCB Bank	400708	Navi Mumbai	Maharashtra	Maharashtra	Capgemini Technologies Services India Limited Capgemini knowledge ParkSEZ IT3/IT4 Airoli knowledge ParkThane Belapur Rd AiroliNavi Mumbai -400708 India	01-04-2022			31-03-2023
P3ENCO18	HDFC Bank	641041	Coimbatore	Tamil Nadu	Tamilnadu	No 137/117B Maruthamalai Main Road PNPudur Coimbatore - 641041	01-04-2022			31-03-2023
P3ENBB01	HDFC Bank	751024	Bhubaneshwar	Orissa	Orissa	Wipro LimitedIDCO IT SEZPlot no E/8InfocityBhubaneswar751024	01-04-2022			31-03-2023
P3ECHY15	HDFC Bank	500034	Hyderabad	Telangana	Andhra Pradesh	Rainbow Children’s Medicare Private Limited Door NO 8-2-120/103/1 Survey NO 403 Road NO 2 Banjara Hills Hyderabad – 500034	01-04-2022			31-03-2023
P3ENOD19	HDFC Bank	751024	Bhubaneshwar	Orissa	Orissa	Mindtree limited Plot No 1IDCO SEZ Chandaka Industrial Estate  Bhubaneswar Odisha 751024 	01-04-2022			31-03-2023
P3ECMI06	HDFC Bank	410201	Karjat	Maharashtra	Maharashtra	Universal business school At Kushiwali  Post Vadap Taluka Karjat Dist Raigad Pin 410201 	01-04-2022			31-03-2023
P3ENVP02	HDFC Bank	396195	Vapi	Gujarat	Gujarat	Bayer Vapi Private LimitedHR Business Partner VapiGIDC Estate Plot No 306/396195 Vapi	01-04-2022			31-03-2023
P3ENMH02	HDFC Bank	160059	Mohali	Punjab	Punjab	Plot No1  Industrial Area  Phase -9  Sec -66 Mohali  Punjab -160059	01-04-2022			31-03-2023
P3ECVK02	HDFC Bank	530032	Visakhapatnam	Andhra Pradesh	Andhra Pradesh	Torque” B1 building Business District within the AMTZ campus Adjacent to Pragati Maidan Vizag Steel Plant S No 480/2 Nadupuru Visakhapatnam Andhra Pradesh 530032	01-04-2022			31-03-2023
SING1730	SCB Bank	122015	Gurgaon	Haryana	Delhi	SCB ATM Bechtel India Pvt Ltd Knowledge Park-244-245 Uduog Vihar Phase-4 GurgaunHaryana - 122015	01-04-2022			31-03-2023
P3ENKC01	HDFC Bank	682037	Cochin	Kerala	Kerala	CSEZ Ministry of Commerce & Industries  Kakkanad Kochi  682037 	01-04-2022			31-03-2023
P3ENAR05	HDFC Bank	143001	Amritsar	Punjab	Punjab	KHANNA PAPER MILLS PVT LTD FATEHGARGH CHURIAN ROAD AMRITSAR -Punjab _143001	01-04-2022			31-03-2023
P3ECMI02	HDFC Bank	400708	Navi Mumbai	Maharashtra	Maharashtra	Capgemini Block 6 IT 3&4 TTC Industrial Area Airoli Knowledge Park Thane Belapur Road Airoli Navi Mumbai – 400708 	01-04-2022			31-03-2023
SINH4727	SCB Bank	500081	Hyderabad	Telangana	Andhra Pradesh	5th FLOOR GUTENBERG IT PARK KALAJYOTHI ROAD KONDAPUR HYDERABAD	01-04-2022			31-03-2023
P3ENCE16	HDFC Bank	600042	Chennai	Tamil Nadu	Tamilnadu	2nd Floor Phoenix Matrix City Velachery Chennai 600042	01-04-2022			31-03-2023
P3ENPL39	HDFC Bank	121102	Palwal	Haryana	Punjab	DEE Development Engineers Limited	01-04-2022			31-03-2023
P3ENCE24	HDFC Bank	600044	Chennai	Tamil Nadu	Tamilnadu	The Chennai Silks Chrompet Chennai  Tamil Nadu 600044 	01-04-2022			31-03-2023
P3ENCE25	HDFC Bank	64101	Chennai	Tamil Nadu	Tamilnadu	The Chennai Silks Thiruvallur Chennai	01-04-2022			31-03-2023
P3ENCE14	HDFC Bank	600042	Chennai	Tamil Nadu	Tamilnadu	1st ATM Basement Floor Phoenix Matrix City Velachery ChennaiTamil Nadu-600042	01-04-2022			31-03-2023
P3ENCE15	HDFC Bank	-600042	Chennai	Tamil Nadu	Tamilnadu	2nd ATM Basement Floor Phoenix Matrix City Velachery ChennaiTamil Nadu-600042	01-04-2022			31-03-2023
P3ECHY14	HDFC Bank	500032	Hyderabad	Telangana	Andhra Pradesh	AIG Hospitals Door No 1-66/AIG/2 TO 5Near Ramky Towers Gachibowli Hyderabad 500032	01-04-2022			31-03-2023
CECN00959	Axis bank	560093	Bangalore	Karnataka	Karnataka	Analog Devices No1 Salarpuria Nova  Varthur Road Nagavarpalya  Swamy Vivekananda Road Bengaluru Karnataka 560093	01-04-2022			31-03-2023
P3ENBL81	HDFC Bank	560087	Bengaluru	Karnataka	Karnataka	WIPRO SEZ OFFICE 64Sarjapur Main Road Carmelaram Ambedkar Nagar ChikkabellandurBengaluruKarnataka-560087	01-04-2022			31-03-2023
P3ECTB01	HDFC Bank	60000	Tambaram	Tamil Nadu	Tamilnadu	CSS Corp MEPZ  Tambaram Chennai-60000 	01-04-2022			31-03-2023
CECN33348	Axis bank	562107	Bangalore	Karnataka	Karnataka	Schneider Electric India Pvt Ltd Sandhur Road Nh 44 Attibele Industrial Area Karnataka 562107	01-04-2022			31-03-2023
P3ECTU01	HDFC Bank	531081 	Visakhapatnam	Andhra Pradesh	Andhra Pradesh	Hetro drugs Narasapuram	01-04-2022			31-03-2023
DECN169118	Axis bank	221002	Varanasi	Uttar Pradesh	Uttar Pradesh	S2/280 B Bhojubir Varanasi Pin Code 221002	01-04-2022			31-03-2023
P3ENCE31	HDFC Bank	600017 	Chennai	Tamil Nadu	Tamilnadu	Shriram value	01-04-2022			31-03-2023
P3ENMY13	HDFC Bank	571302	Mysore	Karnataka	Karnataka	Asian Paints Ltd Thandya phase-2 Industrial area Immavu Village Mysore-571302	01-04-2022			31-03-2023
CECN08116	Axis bank	682304	Kochi	Kerala	Kerala	Lakeshore Hospital Shop No X/328B Nedumparambil Building Nettoor Po Ernakulam District Kochi 682304 Kerala	01-04-2022			31-03-2023
CECN08117	Axis bank	682304	Kochi	Kerala	Kerala	Lakeshore Hospital Shop No X/328B Nedumparambil Building Nettoor Po Ernakulam District Kochi 682304 Kerala	01-04-2022			31-03-2023
P3ECPN71	HDFC Bank	411014	Pune	Maharashtra	Maharashtra	Amazon Development CentreIndia Pvt Ltd Sr no 35Trion IT park nagar road vadgaon sheri  Pune -411014 	01-04-2022			31-03-2023
P3ENKM01	HDFC Bank	515164	Erramanchi	Andhra Pradesh	Andhra Pradesh	KIA Motors India Ltd Main Canteen Erramanchi Village Penukonda Mandal  Andhra Pradesh 515164 	01-04-2022			31-03-2023
CECN00963	Axis bank	560029	Bangalore	Karnataka	Karnataka	Mylan Laboratories Limited R&D Center Plot No – 48Survey No parts of 282930 & 42 Bandennallasandra Village Jigani Hobli Anekar Taluk Bangalore Urban Dist  	01-04-2022			31-03-2023
CECN33341	Axis bank	560062	Bangalore	Karnataka	Karnataka	No 300 Kiadb Industrial Area Harohalli 2nd Phase kanakapura Road Bangalore 560062	01-04-2022			31-03-2023
P3ECBE24	HDFC Bank	560024	Bangalore	Karnataka	Karnataka	GODREJ WOODSMAN ESTATE APARTMENT OWNERS ASSOCIATIONBELLARY ROAD HEBBALBANGALORE-560024 	01-04-2022			31-03-2023
P3ENND12	HDFC Bank	201305	Noida	Uttar Pradesh	Uttar Pradesh	Mentor Graphics India Pvt Ltd Plot No - 7A/2 Sector-142 Noida201305	01-04-2022			31-03-2023
P3EWBL01	HDFC Bank	560024	Hebbal	Karnataka	Karnataka	PWC - SDC  Kolkata  Pvt Ltd RMZ Latitude Commercial  Bellary Road  Hebbal Karnataka  India - 560024  	01-04-2022			31-03-2023
9247	Citibank	201313	Noida	Uttar Pradesh	Uttar Pradesh	Prius Global Plot No A-3 4 and 5 -125 Sector 125 Noida Uttar Pradesh 201313	01-04-2022			31-03-2023
P3ENAG24	HDFC Bank	431001	Aurangabad	Maharashtra	Maharashtra	Walmi Aurangabad Paithan road   Aurangabad  Maharashtra   431001	01-04-2022			31-03-2023
P3ENBN18	HDFC Bank	560001	Bengaluru	Karnataka	Karnataka	Covance India Pharmaceutical Services Private Ltd MSR VAISHNAVI No 29 UNION STREET OFF CUBBON ROAD  560001	01-04-2022			31-03-2023
DBSBEF02	DBS Bank	560103	Bangalore	Karnataka	Karnataka	Food Court Embassy Tech Village SEZ Marathahalli Outer Ring Road Bellandur Post Varthur Hobli DevarabisanahalliBangalore 560103	01-04-2022			31-03-2023
9866	Citibank	560103	Bangalore	Karnataka	Karnataka	Intel SRR 4 Adarsh Palm Retreat Bellandur Bengaluru Karnataka 560103	01-04-2022			31-03-2023
CECN00965	Axis bank	560037	Bangalore	Karnataka	Karnataka	Accenture Solutions Pvt Ltd Unit II Divyashree Techno park SEZ SyNo36/2 Kundalahalli Village KR Puram Hobli Whitefield Bangalore - 560037	01-04-2022			31-03-2023
P3ECND19	HDFC Bank	201301	Noida	Uttar Pradesh	Uttar Pradesh	A 112 Block - A Sector 65 Noida Uttar Pradesh-201301	01-04-2022			31-03-2023
CECN00964	Axis bank	560024	Bangalore	Karnataka	Karnataka	PRICE WATER COOPERSERVICE DELIVERY CENTER RMZ LATITUDE COMMERCIAL 1ST TO 6TH FLOOR NO 69 BELLARY ROAD HEBBAL BANGALORE - 560024	01-04-2022			31-03-2023
P3ENBL82	HDFC Bank	560115	Bangalore	Karnataka	Karnataka	Berrys Tech Park Hoskote Road Bangalore Karnataka-560115	01-04-2022			31-03-2023
P3ENBN21	HDFC Bank	56005	Bangalore	Karnataka	Karnataka	ITC - GREEN CENTRE 18 BANASWADI MAIN ROADMARUTHI SEVANAGAR Bangalore 56005	01-04-2022			31-03-2023
P3ENOD23	HDFC Bank	752113	NIMAPADA	Orissa	Orissa	AT-CharichhakPO-BramhakundiPS-NimaparaDIST-PuriPIN-752113 	01-04-2022			31-03-2023
DECN370002	Axis bank	673016	KOZHIKODE	Kerala	Kerala	UL CYBER PARK SPECIAL ECONOMIC ZONE NELLIKODE VILLAGE NELLIKODE KOZHIKODE KERALA INDIA 673016	01-04-2022			31-03-2023
DBSKOF03	DBS Bank	700107	Kolkata	West Bengal	West Bengal	Food Court 3rd Floor Acropolis Mall 1858/1 Rajdanga Main Road Kolkata  700107	01-04-2022			31-03-2023
P3ENBN24	HDFC Bank	560064	Bangalore	Karnataka	Karnataka	PRESTIGE OASIS HOME OWNERS ASSO PRESTIGE OASIS ADDEVISHWANATHAPURA RD RAJANKUNTE BANGALORE KARNATAKA  Bangalore - 560064 	01-04-2022			31-03-2023
P3ENBN33	HDFC Bank	560103	Bangalore	Karnataka	Karnataka	Oracle India Pvt Ltd Oracle Tech Hub Block A D  & E No 169/1 BBMP Ward No 150 BellandurSarjapur Marathalli Ring Road Kadubeesanahalli Varthur Hobli- 560103	01-04-2022			31-03-2023
P3ENPN79	HDFC Bank	411014	Pune	Maharashtra	Maharashtra	BAJAJ FINANCE LTD2nd floor Mantri IT Park Tower B Unit No-2 Pune-Ahmednagar Road Pune - 411014 	01-04-2022			31-03-2023
P3ECMI15	HDFC Bank	410209	Navi Mumbai	Maharashtra	Maharashtra	"Criticare Lifeline Multispeciality Hospital
KhandeshwarSector - 19Plot No -85
Near White Flag Bldg
Kamothe - 410209
"	01-04-2022			31-03-2023
DECN187813	Axis bank	226012	Lucknow	Uttar Pradesh	Uttar Pradesh	APOLLO MEDICS SUPERSPECIALITY HOSPITALKBC-31SEC-BLDA COLONYKANPUR ROADLUCKNOW-226012UP	01-04-2022			31-03-2023
P3ECHP02	HDFC Bank	175134	SAINJ	Himachal Pradesh 	Punjab	NHPC Complex BEHALI SAINJ HIMACHAL PRADESH-175134	01-04-2022			31-03-2023
AERH07612	Axis bank	533005	Kakinada	Andhra Pradesh	Andhra Pradesh	SRMT Mall  Lalitha Nagar Kakinada Andhra Pradesh  533005	01-04-2022			31-03-2023
9863	Citibank	560103	Bangalore	Karnataka	Karnataka	7B Tower Embassy Tech Village SEZ Marathahalli Outer Ring Road Bellandur Post Varthur Hobli Devarabisanahalli Bangalore 560103	01-04-2022			31-03-2023
P3ENDE89	HDFC Bank	110077	New Delhi	Delhi	Delhi	National High Speed Rail Corporation Asia Bhawan 2nd floor Road no 205 Sector-9 Dwarka New Delhi - 110077 	01-04-2022			31-03-2023
9867	Citibank	560103	Bangalore	Karnataka	Karnataka	Xiaomi Technology INDIA Private Limited  Orchid- Block E Embassy Tech Village  Marathahalli Outer Ring Road Devara Beesana Halli Bangalore - 560103	01-04-2022			31-03-2023
CECN36921	Axis bank	530048	Visakhapatnam	Andhra Pradesh	Andhra Pradesh	CONDUENT BUSINESS SERVICES INDI LLP MILLENNIUM TOWER-A HILL NO-3 IT SEZ  MADHURAWADA VISAKHAPATNAM	01-04-2022			31-03-2023
SINB4901	SCB Bank	560103	Bangalore	Karnataka	Karnataka	Scope InternationalGBS RMZ Ecoworld Bellandur Outer Ring Road Devarabesana Halli Bangalore -560103	01-04-2022			31-03-2023
9522	Citibank	-500075	Hyderabad	Telangana	Andhra Pradesh	M/s GAR Corporation Private Limited Tower 3  IT/ITES SEZ Sy No 107/P Kokapet Hyderabad Telangana-500075	01-04-2022			31-03-2023
AERH08103	Axis bank	682018	Cochin	Kerala	Kerala	Central Revenue Building IS press road kacheripady Kochi kerala - 682018	01-04-2022			31-03-2023
P3ENGG73	HDFC Bank	122102	Gurgaon	Haryana	Delhi	Software-1 Ascendas IT Park Gurgaun Alahawas Sector-59 Gurgaun 122102	01-04-2022			31-03-2023
9521	Citibank	500032	Hyderabad	Telangana	Andhra Pradesh	Google Mahataa Information India Pvt Ltd Meenakshi Technova SyNo119128/AA 129116and117 Nanakramguda Financial District Near Hotel Grand Hyatt Serilingampally Ranga Reddy District Telangana - 500032	01-04-2022			31-03-2023
SECNR144	ICICI Bank	110033	Delhi	Delhi	Delhi	H No H4 1716 H Block Adarsh Nagar Road Jahangir Puri N D 110033	01-04-2022			31-03-2023
P3ENBT08	HDFC Bank	508116	Nalgonda	Telangana	Andhra Pradesh	AGI Glaspac- BhongirPost Box No 1 Glass Factory Road Bhongir Nalgonda - 508116	01-04-2022			31-03-2023
A866	HSBC Bank	600113	Chennai	Tamil Nadu	Tamilnadu	Ramanujam IT park Rajiv Gandhi Salai OMR Taramani Chennai -600113	01-04-2022			31-03-2023
P3ENND89	HDFC Bank	201010	Ghaziabad	Uttar Pradesh	Uttar Pradesh	Central Electronics Ltd4 Industrial Area Sahibabad Ghaziabad UP 201010	01-04-2022			31-03-2023
SINB4903	SCB Bank	560 103	Bangalore	Karnataka	Karnataka	Goldman Sachs Kalyani Tech Park Limited near Salarpuria Touchstone Kariyammana Agrahara Village Outer Ring Road Bengaluru	01-04-2022			31-03-2023
P3ENBN15	HDFC Bank	560103 	Bangalore	Karnataka	Karnataka	 Intel Technology India P Ltd Bangalore	01-04-2022			31-03-2023
P3ENGW11	HDFC Bank	781035	Guwahati	Assam	Assam	Ayursundra Super specialityHospitalGorchut Guwahati Assam Pin code 781035	01-04-2022			31-03-2023
P3ENGG74	HDFC Bank	122002 	MANESAR	Haryana	Punjab	Monsoon Breeze Sector 74 Gurugram 	01-04-2022			31-03-2023
P3ENSU02	HDFC Bank	394210	Surat	Gujarat	Gujarat	Plot No 64-65 Survey No 42 Opp Madina Masjid Vikas Road Udhna Limbayat Surat- 394210	01-04-2022			31-03-2023
SINH3793	SCB Bank	712249	Kolkata	West Bengal	West Bengal	Jayashree Textiles PO Prabhasnagar Dist Hoogly Rishra- 712249 West Bengal	01-04-2022			31-03-2023
P3ENHE33	HDFC Bank	500032	Hyderabad	Telangana	Andhra Pradesh	Capgemini Technology Services India Limited Hydrabad	01-04-2022			31-03-2023
P3ENRO02	HDFC Bank	124001	RohtaK	Haryana	Punjab	Shop No 5 Shopping ComplexPolice Training Collage Sunaria RohtaK Haryana 124001	01-04-2022			31-03-2023
P3ENNR41	HDFC Bank	441001	Nagpur	Maharashtra	Maharashtra	NCC OTA KAMPTEE Nagpur 441001	01-04-2022			31-03-2023
RB209002	RBL Bank	500049	Hyderabad	Telangana	Andhra Pradesh	RBL Bank ATM CenterAxis Clinicals Limited 1-121/1 SyNos66part &67 [art Miyapur Serilingampally Hyderabad-500049	01-04-2022			31-03-2023
RE027002	RBL Bank	591214	BELGAUM	Karnataka	Karnataka	RBL Bank ATM Center Bagwan Parsavnath Digamber Jain Mandire BedikhalChikodi Taluke BelgaumDistrictKarnataka -  591214	01-04-2022			31-03-2023
RB204003	RBL Bank	201301	Noida	Uttar Pradesh	Uttar Pradesh	RBL Bank ATM Center Gaur City-2 Near Gaur International School Noida-Gr Noida Link Road Noida Ext Noida Uttar Pradesh-201301	01-04-2022			31-03-2023
RE001007	RBL Bank	415409	KOLHAPUR	Maharashtra	Maharashtra	RBL Bank ATM Center Near Tahsil Office Kacheri Road Islampur Tal-Walva Dist - Walva Pin- 415409	01-04-2022			31-03-2023
RB190003	RBL Bank	124501	ROHTAK	Haryana	Punjab	RBL BANK ATM CENTER 48 KMP Delhi-Rohtak Road Garhi Sampla District Rohtak Haryana 50 mts from Toll Plaza	01-04-2022			31-03-2023
SINC4740	SCB Bank	600040	Chennai	Tamil Nadu	Tamilnadu	VR Mall Jawaharlal Nehru Road Anna Nagar West Chennai Tamil Nadu 600040	01-04-2022			31-03-2023
RE035004	RBL Bank	415401	SANGLI	Maharashtra	Maharashtra	RBL Bank ATM Center Shop No 538 Islampur Chikurde Road A/P Ladegaon  Tal – Walva Dist-Sangli 415401	01-04-2022			31-03-2023
RE030002	RBL Bank	416108	Kolhapur	Maharashtra	Maharashtra	RBL Bank Ltd Near Bus Stand A/p Akkiwat Tal- Shirol Dist- Kolhapur 416108	01-04-2022			31-03-2023
SECNR171	ICICI Bank	713206	Durgapur	West Bengal	West Bengal	Dr Jahir Hossian Avenue Durgapur Dist Paschim Bardhaman P O Durgapur P S Coke oven West Bengal 713206	01-04-2022			31-03-2023
